anchor_1	alternative_1	anchor_2	alternative_2	style_type	language_1	language_2
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Mi sono sposata troppe volte per amore prima. Ora dipende da quanti soldi stiamo parlando!	ho sposato troppe volte per amore.. dipende da quanti soldi stiamo parlando. lol	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Ben fatto, so che le piacerà sicuramente.	puntelli pazzi a voi ragazzo.. molto ben fatto.. lei sicuramente lo adorerà.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Suo padre, nel frattempo, è ossessionato dal suo nuovo interesse amoroso.	Suo padre, nel frattempo, è ossessionato da questa ragazza.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Prima di tutto, quello non e' un amico.	fisrt off, quello non è un amico.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Spero che mi risponderai.	Spero che tu possa rispondermi!	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Anche i miei amici sono d'accordo con me.	Anche gli altri miei amici sono d'accordo con me.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Io dico amore chi ami, la razza non dovrebbe essere un problema.	Ma io dico di amare chiunque tu ami e non fare nemmeno la razza un fattore.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Non dovresti andare oltre con quest'uomo, per favore?	Per favore, non andare oltre con questo tizio.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Utilizzare una terminologia che gli ricorda tempi migliori del passato.	Parlare di 'il tempo in cui noi... 'o 'quella volta in cui...'	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Hai idea di dove dovrei andare a incontrarli?	qualche idea su dove potrei andare a incontrarli?	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Se ti piace davvero, vai in gruppo all'inizio.	Se davvero ti piace, vai con il gruppo.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	«Closer» eseguito da Nine Inch Nails è la canzone sessualmente rilevante mai esistita.	Nine Inch Nails — Più vicino la canzone più sexy di tutto il pianeta	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Stanno commettendo le stesse azioni di cui ti accusano.	Qualunque cosa ti accusino, lo stanno facendo.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Oltre ai consigli menzionati in precedenza, agisci semplicemente come faresti normalmente.	A parte questo, sii te stesso!	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Sii divertente e leggermente arrogante.	Sii divertente e un po' presuntuoso.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Basta informarlo dei tuoi sentimenti di non gradirlo nel modo che desidera e dirgli di non rivisitare il soggetto.	Digli semplicemente che non mi piaci così, lasciami andare.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Vedilo così e dimenticati di lui o di lei.	Vedilo cosi' e poi dimenticati di lui o di lei.	formality	en	it
You simply have to do that which makes her happy.	all you got to do is ring her bell !!!	Le donne vogliono un uomo che non le tradisca mai.	LE DONNE VOGLIONO UN UOMO CHE NON LI TRADISCA MAI.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Preferisco lasciare che il tipo me lo chieda.	Certo, va tutto bene, ma ho sempre lasciato che il tipo me lo chieda.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Soffro di abusi verbali da parte di mia moglie.	Hmmm, sono un tipo che soffre di abusi verbali da parte di mia moglie.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Avrai più amici di quanto vuoi.	Avrai più amici che vuoi...;)	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	E' bello che tu possa vedere le foto di chi stai parlando.	E' bello, puoi vedere le foto di chi stai parlando!	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Devo sapere cosa fare.	HO BISOGNO DI SAPERE COSA FARE 2	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Amami, amami. Oh Dio mi ama!	AMAMI AMI OH CARO DIO AMAMI!	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Non sarebbe una parola. Sarebbe un'opera cantante.	Non sarebbe una parola, sarei io a cantare l'opera.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Mi piace la mia vita con l'eccezione del suo urlare e usare parole di giuramento.	Mi piace la mia vita con l'eccezione delle sue urla e le sue culle.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	So com'e'.	So com'e'.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Ha una squadra sportiva preferita?	Ha una squadra sportiva di fave?	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Mentre sei via, lui lo farà ancora e ancora.	No perché lo farà più e più volte mentre non ci sei più.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Suggerisco di dire «Senti, questo non funziona più per me».	bene il modo migliore è dire guarda questo non funziona più in questo.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	No sorella, non credo.	No sista, io don tink così.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Allora baciala, fratello, funziona ogni volta.	Poi baciala;) funziona ogni volta fratello!!!!	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Le donne maturano più velocemente degli uomini e alcuni uomini non maturano mai.	Le donne maturano molto più velocemente degli uomini e alcuni uomini non maturano mai.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Dopo di che non le ho mai comprato un altro regalo.	E da allora non le ho mai comprato un altro regalo.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Puoi frequentare il tuo corso con lei, se vuoi.	e se vuoi davvero puoi frequentare le sue lezioni con lei.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Succederà quando sceglierai di essere ricco e potente.	Non lo farete finche' non sceglierete di essere ricchi e potenti.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Per favore, non implorate amore, denaro o rispetto.	non supplicare per amore non supplicare per soldi e non implorare rispetto.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Saprai sicuramente quando sei innamorato.	Ma saprai DEFINITIVAMENTE quando sei innamorato!	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Non basare il vostro rapporto su denaro o oggetti materiali.	SEMPLICEMENTE NON BASARE LA TUA RELAZIONE SU SOLDI O COSE MATERIALI.	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Cosa succede se qualcuno facesse questa domanda: «Come posso far notare al mio ragazzo?»	Se qualcuno mi chiedesse: come posso farmi notare dal mio ragazzo?	formality	en	it
Yes, though I suppose it depends on the vows.	yes, well i guess it depends on the vows.	Non riesco ad accedere alla chat room.	Non riesco ad accedere alla chat	formality	en	it
